Sparkasse Einbeck,NOLADE21EIN,https://xs2a-sandbox.f-i-apim.de:8444/fixs2a-env/xs2a-api/12345678,sparkasse-adapter
Sparkasse Elbe-Elster,WELADED1EES,https://xs2a-sandbox.f-i-apim.de:8444/fixs2a-env/xs2a-api/12345678,sparkasse-adapter
Sparkasse Elmshorn,NOLADE21ELH,https://xs2a-sandbox.f-i-apim.de:8444/fixs2a-env/xs2a-api/12345678,sparkasse-adapter
Sparkasse Emden,BRLADE21EMD,https://xs2a-sandbox.f-i-apim.de:8444/fixs2a-env/xs2a-api/12345678,sparkasse-adapter
Sparkasse Emsland,NOLADE21EMS,https://xs2a-sandbox.f-i-apim.de:8444/fixs2a-env/xs2a-api/12345678,sparkasse-adapter
Sparkasse Engen-Gottmadingen,SOLADES1ENG,https://xs2a-sandbox.f-i-apim.de:8444/fixs2a-env/xs2a-api/12345678,sparkasse-adapter
Sparkasse Ennepetal-Breckerfeld,WELADED1ENE,https://xs2a-sandbox.f-i-apim.de:8444/fixs2a-env/xs2a-api/12345678,sparkasse-adapter
Sparkasse Essen,SPESDE3EXXX,https://xs2a-sandbox.f-i-apim.de:8444/fixs2a-env/xs2a-api/12345678,sparkasse-adapter
Sparkasse Finnentrop,WELADED1FTR,https://xs2a-sandbox.f-i-apim.de:8444/fixs2a-env/xs2a-api/12345678,sparkasse-adapter
Sparkasse Forchheim,BYLADEM1FOR,https://xs2a-sandbox.f-i-apim.de:8444/fixs2a-env/xs2a-api/12345678,sparkasse-adapter
Sparkasse Freiburg-Nördlicher Breisgau,FRSPDE66XXX,https://xs2a-sandbox.f-i-apim.de:8444/fixs2a-env/xs2a-api/12345678,sparkasse-adapter
Sparkasse Freising,BYLADEM1FSI,https://xs2a-sandbox.f-i-apim.de:8444/fixs2a-env/xs2a-api/12345678,sparkasse-adapter
Sparkasse Freyung-Grafenau,BYLADEM1FRG,https://xs2a-sandbox.f-i-apim.de:8444/fixs2a-env/xs2a-api/12345678,sparkasse-adapter
Sparkasse Fulda,HELADEF1FDS,https://xs2a-sandbox.f-i-apim.de:8444/fixs2a-env/xs2a-api/12345678,sparkasse-adapter
Sparkasse Fürstenfeldbruck,BYLADEM1FFB,https://xs2a-sandbox.f-i-apim.de:8444/fixs2a-env/xs2a-api/12345678,sparkasse-adapter
Sparkasse Fürth,BYLADEM1SFU,https://xs2a-sandbox.f-i-apim.de:8444/fixs2a-env/xs2a-api/12345678,sparkasse-adapter
Sparkasse Gelsenkirchen,WELADED1GEK,https://xs2a-sandbox.f-i-apim.de:8444/fixs2a-env/xs2a-api/12345678,sparkasse-adapter
Sparkasse Gengenbach,SOLADES1GEB,https://xs2a-sandbox.f-i-apim.de:8444/fixs2a-env/xs2a-api/12345678,sparkasse-adapter
Sparkasse Gera-Greiz,HELADEF1GER,https://xs2a-sandbox.f-i-apim.de:8444/fixs2a-env/xs2a-api/12345678,sparkasse-adapter
Sparkasse Germersheim-Kandel,MALADE51KAD,https://xs2a-sandbox.f-i-apim.de:8444/fixs2a-env/xs2a-api/12345678,sparkasse-adapter
Sparkasse Geseke,WELADED1GES,https://xs2a-sandbox.f-i-apim.de:8444/fixs2a-env/xs2a-api/12345678,sparkasse-adapter
Sparkasse Gevelsberg-Wetter,WELADED1GEV,https://xs2a-sandbox.f-i-apim.de:8444/fixs2a-env/xs2a-api/12345678,sparkasse-adapter
Sparkasse Gießen,SKGIDE5FXXX,https://xs2a-sandbox.f-i-apim.de:8444/fixs2a-env/xs2a-api/12345678,sparkasse-adapter
Sparkasse Gifhorn-Wolfsburg,NOLADE21GFW,https://xs2a-sandbox.f-i-apim.de:8444/fixs2a-env/xs2a-api/12345678,sparkasse-adapter
Sparkasse Göttingen,NOLADE21GOE,https://xs2a-sandbox.f-i-apim.de:8444/fixs2a-env/xs2a-api/12345678,sparkasse-adapter
Sparkasse Gronau,WELADED1GRO,https://xs2a-sandbox.f-i-apim.de:8444/fixs2a-env/xs2a-api/12345678,sparkasse-adapter
Sparkasse Grünberg,HELADEF1GRU,https://xs2a-sandbox.f-i-apim.de:8444/fixs2a-env/xs2a-api/12345678,sparkasse-adapter
Sparkasse Gummersbach-Bergneustadt,WELADED1GMB,https://xs2a-sandbox.f-i-apim.de:8444/fixs2a-env/xs2a-api/12345678,sparkasse-adapter
Sparkasse Günzburg-Krumbach,BYLADEM1GZK,https://xs2a-sandbox.f-i-apim.de:8444/fixs2a-env/xs2a-api/12345678,sparkasse-adapter
Sparkasse Gütersloh-Rietberg,WELADED1GTL,https://xs2a-sandbox.f-i-apim.de:8444/fixs2a-env/xs2a-api/12345678,sparkasse-adapter
Sparkasse HagenHerdecke,WELADE3HXXX,https://xs2a-sandbox.f-i-apim.de:8444/fixs2a-env/xs2a-api/12345678,sparkasse-adapter
Sparkasse Hameln-Weserbergland,NOLADE21SWB,https://xs2a-sandbox.f-i-apim.de:8444/fixs2a-env/xs2a-api/12345678,sparkasse-adapter
Sparkasse Hamm,WELADED1HAM,https://xs2a-sandbox.f-i-apim.de:8444/fixs2a-env/xs2a-api/12345678,sparkasse-adapter
Sparkasse Hanau,HELADEF1HAN,https://xs2a-sandbox.f-i-apim.de:8444/fixs2a-env/xs2a-api/12345678,sparkasse-adapter
Sparkasse Hanauerland,SOLADES1KEL,https://xs2a-sandbox.f-i-apim.de:8444/fixs2a-env/xs2a-api/12345678,sparkasse-adapter
Sparkasse Hannover,SPKHDE2HXXX,https://xs2a-sandbox.f-i-apim.de:8444/fixs2a-env/xs2a-api/12345678,sparkasse-adapter
Sparkasse Harburg-Buxtehude,NOLADE21HAM,https://xs2a-sandbox.f-i-apim.de:8444/fixs2a-env/xs2a-api/12345678,sparkasse-adapter
Sparkasse Haslach-Zell,SOLADES1HAL,https://xs2a-sandbox.f-i-apim.de:8444/fixs2a-env/xs2a-api/12345678,sparkasse-adapter
Sparkasse Hattingen,WELADED1HTG,https://xs2a-sandbox.f-i-apim.de:8444/fixs2a-env/xs2a-api/12345678,sparkasse-adapter
Sparkasse Hegau-Bodensee,SOLADES1SNG,https://xs2a-sandbox.f-i-apim.de:8444/fixs2a-env/xs2a-api/12345678,sparkasse-adapter
Sparkasse Heidelberg,SOLADES1HDB,https://xs2a-sandbox.f-i-apim.de:8444/fixs2a-env/xs2a-api/12345678,sparkasse-adapter
Sparkasse Hennef,WELADED1HEN,https://xs2a-sandbox.f-i-apim.de:8444/fixs2a-env/xs2a-api/12345678,sparkasse-adapter
Sparkasse Herford,WLAHDE44XXX,https://xs2a-sandbox.f-i-apim.de:8444/fixs2a-env/xs2a-api/12345678,sparkasse-adapter
Sparkasse Hilden-Ratingen-Velbert,WELADED1VEL,https://xs2a-sandbox.f-i-apim.de:8444/fixs2a-env/xs2a-api/12345678,sparkasse-adapter
Sparkasse Hildesheim Goslar Peine,NOLADE21HIK,https://xs2a-sandbox.f-i-apim.de:8444/fixs2a-env/xs2a-api/12345678,sparkasse-adapter
Sparkasse Hochfranken,BYLADEM1HOF,https://xs2a-sandbox.f-i-apim.de:8444/fixs2a-env/xs2a-api/12345678,sparkasse-adapter
Sparkasse Hochrhein,SKHRDE6WXXX,https://xs2a-sandbox.f-i-apim.de:8444/fixs2a-env/xs2a-api/12345678,sparkasse-adapter
Sparkasse Hochsauerland,WELADED1HSL,https://xs2a-sandbox.f-i-apim.de:8444/fixs2a-env/xs2a-api/12345678,sparkasse-adapter
Sparkasse Hochschwarzwald,SOLADES1HSW,https://xs2a-sandbox.f-i-apim.de:8444/fixs2a-env/xs2a-api/12345678,sparkasse-adapter
Sparkasse Hockenheim,SOLADES1HOC,https://xs2a-sandbox.f-i-apim.de:8444/fixs2a-env/xs2a-api/12345678,sparkasse-adapter
Sparkasse Hohenlohekreis,SOLADES1KUN,https://xs2a-sandbox.f-i-apim.de:8444/fixs2a-env/xs2a-api/12345678,sparkasse-adapter
Sparkasse Holstein,NOLADE21HOL,https://xs2a-sandbox.f-i-apim.de:8444/fixs2a-env/xs2a-api/12345678,sparkasse-adapter
Sparkasse Höxter,WELADED1HXB,https://xs2a-sandbox.f-i-apim.de:8444/fixs2a-env/xs2a-api/12345678,sparkasse-adapter
Sparkasse i Landkreis Neustadt a d Aisch,BYLADEM1NEA,https://xs2a-sandbox.f-i-apim.de:8444/fixs2a-env/xs2a-api/12345678,sparkasse-adapter
Sparkasse im Landkreis Cham,BYLADEM1CHM,https://xs2a-sandbox.f-i-apim.de:8444/fixs2a-env/xs2a-api/12345678,sparkasse-adapter
Sparkasse im Landkreis Schwandorf,BYLADEM1SAD,https://xs2a-sandbox.f-i-apim.de:8444/fixs2a-env/xs2a-api/12345678,sparkasse-adapter
Sparkasse Ingolstadt Eichstätt,BYLADEM1ING,https://xs2a-sandbox.f-i-apim.de:8444/fixs2a-env/xs2a-api/12345678,sparkasse-adapter
Sparkasse Jena-Saale-Holzland,HELADEF1JEN,https://xs2a-sandbox.f-i-apim.de:8444/fixs2a-env/xs2a-api/12345678,sparkasse-adapter
Sparkasse Jerichower Land,NOLADE21JEL,https://xs2a-sandbox.f-i-apim.de:8444/fixs2a-env/xs2a-api/12345678,sparkasse-adapter
Sparkasse Karlsruhe,KARSDE66XXX,https://xs2a-sandbox.f-i-apim.de:8444/fixs2a-env/xs2a-api/12345678,sparkasse-adapter
Sparkasse Kierspe-Meinerzhagen,WELADED1KMZ,https://xs2a-sandbox.f-i-apim.de:8444/fixs2a-env/xs2a-api/12345678,sparkasse-adapter
Sparkasse Koblenz,MALADE51KOB,https://xs2a-sandbox.f-i-apim.de:8444/fixs2a-env/xs2a-api/12345678,sparkasse-adapter
Sparkasse KölnBonn,COLSDE33XXX,https://xs2a-sandbox.f-i-apim.de:8444/fixs2a-env/xs2a-api/12345678,sparkasse-adapter
Sparkasse Kraichgau Bruchsal-Bretten-Sinsheim,BRUSDE66XXX,https://xs2a-sandbox.f-i-apim.de:8444/fixs2a-env/xs2a-api/12345678,sparkasse-adapter
Sparkasse Krefeld,SPKRDE33XXX,https://xs2a-sandbox.f-i-apim.de:8444/fixs2a-env/xs2a-api/12345678,sparkasse-adapter
Sparkasse Kulmbach-Kronach,BYLADEM1KUB,https://xs2a-sandbox.f-i-apim.de:8444/fixs2a-env/xs2a-api/12345678,sparkasse-adapter
Sparkasse Landsberg-Dießen,BYLADEM1LLD,https://xs2a-sandbox.f-i-apim.de:8444/fixs2a-env/xs2a-api/12345678,sparkasse-adapter
Sparkasse Landshut,BYLADEM1LAH,https://xs2a-sandbox.f-i-apim.de:8444/fixs2a-env/xs2a-api/12345678,sparkasse-adapter
Sparkasse Langen-Seligenstadt,HELADEF1SLS,https://xs2a-sandbox.f-i-apim.de:8444/fixs2a-env/xs2a-api/12345678,sparkasse-adapter
Sparkasse Laubach-Hungen,HELADEF1LAU,https://xs2a-sandbox.f-i-apim.de:8444/fixs2a-env/xs2a-api/12345678,sparkasse-adapter
Sparkasse LeerWittmund,BRLADE21LER,https://xs2a-sandbox.f-i-apim.de:8444/fixs2a-env/xs2a-api/12345678,sparkasse-adapter
Sparkasse Lemgo,WELADED1LEM,https://xs2a-sandbox.f-i-apim.de:8444/fixs2a-env/xs2a-api/12345678,sparkasse-adapter
Sparkasse Leverkusen,WELADEDLLEV,https://xs2a-sandbox.f-i-apim.de:8444/fixs2a-env/xs2a-api/12345678,sparkasse-adapter
Sparkasse Lippstadt,WELADED1LIP,https://xs2a-sandbox.f-i-apim.de:8444/fixs2a-env/xs2a-api/12345678,sparkasse-adapter
Sparkasse Lörrach-Rheinfelden,SKLODE66XXX,https://xs2a-sandbox.f-i-apim.de:8444/fixs2a-env/xs2a-api/12345678,sparkasse-adapter
Sparkasse Lüdenscheid,WELADED1LSD,https://xs2a-sandbox.f-i-apim.de:8444/fixs2a-env/xs2a-api/12345678,sparkasse-adapter
Sparkasse Lüneburg,NOLADE21LBG,https://xs2a-sandbox.f-i-apim.de:8444/fixs2a-env/xs2a-api/12345678,sparkasse-adapter
Sparkasse Mainfranken Würzburg,BYLADEM1SWU,https://xs2a-sandbox.f-i-apim.de:8444/fixs2a-env/xs2a-api/12345678,sparkasse-adapter
Sparkasse Mainz,MALADE51MNZ,https://xs2a-sandbox.f-i-apim.de:8444/fixs2a-env/xs2a-api/12345678,sparkasse-adapter
Sparkasse Mansfeld-Südharz,NOLADE21EIL,https://xs2a-sandbox.f-i-apim.de:8444/fixs2a-env/xs2a-api/12345678,sparkasse-adapter
Sparkasse Marburg-Biedenkopf,HELADEF1MAR,https://xs2a-sandbox.f-i-apim.de:8444/fixs2a-env/xs2a-api/12345678,sparkasse-adapter
Sparkasse Markgräflerland,SOLADES1MGL,https://xs2a-sandbox.f-i-apim.de:8444/fixs2a-env/xs2a-api/12345678,sparkasse-adapter
Sparkasse Märkisches Sauerland Hemer-Menden,WELADED1HEM,https://xs2a-sandbox.f-i-apim.de:8444/fixs2a-env/xs2a-api/12345678,sparkasse-adapter
Sparkasse Märkisch-Oderland,WELADED1MOL,https://xs2a-sandbox.f-i-apim.de:8444/fixs2a-env/xs2a-api/12345678,sparkasse-adapter
Sparkasse Mecklenburg-Nordwest,NOLADE21WIS,https://xs2a-sandbox.f-i-apim.de:8444/fixs2a-env/xs2a-api/12345678,sparkasse-adapter
Sparkasse Mecklenburg-Schwerin,NOLADE21LWL,https://xs2a-sandbox.f-i-apim.de:8444/fixs2a-env/xs2a-api/12345678,sparkasse-adapter
Sparkasse Mecklenburg-Strelitz,NOLADE21MST,https://xs2a-sandbox.f-i-apim.de:8444/fixs2a-env/xs2a-api/12345678,sparkasse-adapter
Sparkasse Meißen,SOLADES1MEI,https://xs2a-sandbox.f-i-apim.de:8444/fixs2a-env/xs2a-api/12345678,sparkasse-adapter
Sparkasse Memmingen-Lindau-Mindelheim,BYLADEM1MLM,https://xs2a-sandbox.f-i-apim.de:8444/fixs2a-env/xs2a-api/12345678,sparkasse-adapter
Sparkasse Merzig-Wadern,MERZDE55XXX,https://xs2a-sandbox.f-i-apim.de:8444/fixs2a-env/xs2a-api/12345678,sparkasse-adapter
Sparkasse Meschede,WELADED1MES,https://xs2a-sandbox.f-i-apim.de:8444/fixs2a-env/xs2a-api/12345678,sparkasse-adapter
Sparkasse Miltenberg-Obernburg,BYLADEM1MIL,https://xs2a-sandbox.f-i-apim.de:8444/fixs2a-env/xs2a-api/12345678,sparkasse-adapter
Sparkasse Minden-Lübbecke,WELADED1MIN,https://xs2a-sandbox.f-i-apim.de:8444/fixs2a-env/xs2a-api/12345678,sparkasse-adapter
Sparkasse Mittelfranken-Süd,BYLADEM1SRS,https://xs2a-sandbox.f-i-apim.de:8444/fixs2a-env/xs2a-api/12345678,sparkasse-adapter
Sparkasse Mittelholstein,NOLADE21RDB,https://xs2a-sandbox.f-i-apim.de:8444/fixs2a-env/xs2a-api/12345678,sparkasse-adapter
Sparkasse Mittelmosel-Eifel Mosel Hunsrück,MALADE51BKS,https://xs2a-sandbox.f-i-apim.de:8444/fixs2a-env/xs2a-api/12345678,sparkasse-adapter
Sparkasse Mittelsachsen,WELADED1FGX,https://xs2a-sandbox.f-i-apim.de:8444/fixs2a-env/xs2a-api/12345678,sparkasse-adapter
Sparkasse Mittelthüringen,HELADEF1WEM,https://xs2a-sandbox.f-i-apim.de:8444/fixs2a-env/xs2a-api/12345678,sparkasse-adapter
Sparkasse Muldental,SOLADES1GRM,https://xs2a-sandbox.f-i-apim.de:8444/fixs2a-env/xs2a-api/12345678,sparkasse-adapter
Sparkasse Mülheim an der Ruhr,SPMHDE3EXXX,https://xs2a-sandbox.f-i-apim.de:8444/fixs2a-env/xs2a-api/12345678,sparkasse-adapter
Sparkasse Münsterland Ost,WELADED1MST,https://xs2a-sandbox.f-i-apim.de:8444/fixs2a-env/xs2a-api/12345678,sparkasse-adapter
Sparkasse Neckartal-Odenwald,SOLADES1MOS,https://xs2a-sandbox.f-i-apim.de:8444/fixs2a-env/xs2a-api/12345678,sparkasse-adapter
Sparkasse Neubrandenburg-Demmin,NOLADE21NBS,https://xs2a-sandbox.f-i-apim.de:8444/fixs2a-env/xs2a-api/12345678,sparkasse-adapter
Sparkasse Neuburg-Rain,BYLADEM1NEB,https://xs2a-sandbox.f-i-apim.de:8444/fixs2a-env/xs2a-api/12345678,sparkasse-adapter
Sparkasse Neumarkt i d OPf-Parsberg,BYLADEM1NMA,https://xs2a-sandbox.f-i-apim.de:8444/fixs2a-env/xs2a-api/12345678,sparkasse-adapter
Sparkasse Neunkirchen,SALADE51NKS,https://xs2a-sandbox.f-i-apim.de:8444/fixs2a-env/xs2a-api/12345678,sparkasse-adapter
Sparkasse Neuss,WELADEDNXXX,https://xs2a-sandbox.f-i-apim.de:8444/fixs2a-env/xs2a-api/12345678,sparkasse-adapter
Sparkasse Neu-Ulm-Illertissen,BYLADEM1NUL,https://xs2a-sandbox.f-i-apim.de:8444/fixs2a-env/xs2a-api/12345678,sparkasse-adapter
Sparkasse Neuwied,MALADE51NWD,https://xs2a-sandbox.f-i-apim.de:8444/fixs2a-env/xs2a-api/12345678,sparkasse-adapter
Sparkasse Niederbayern-Mitte,BYLADEM1SRG,https://xs2a-sandbox.f-i-apim.de:8444/fixs2a-env/xs2a-api/12345678,sparkasse-adapter
Sparkasse Niederlausitz,WELADED1OSL,https://xs2a-sandbox.f-i-apim.de:8444/fixs2a-env/xs2a-api/12345678,sparkasse-adapter
Sparkasse Nienburg,NOLADE21NIB,https://xs2a-sandbox.f-i-apim.de:8444/fixs2a-env/xs2a-api/12345678,sparkasse-adapter
Sparkasse Nördlingen,BYLADEM1NLG,https://xs2a-sandbox.f-i-apim.de:8444/fixs2a-env/xs2a-api/12345678,sparkasse-adapter
Sparkasse Nürnberg,SSKNDE77XXX,https://xs2a-sandbox.f-i-apim.de:8444/fixs2a-env/xs2a-api/12345678,sparkasse-adapter
Sparkasse Oberhessen,HELADEF1FRI,https://xs2a-sandbox.f-i-apim.de:8444/fixs2a-env/xs2a-api/12345678,sparkasse-adapter
Sparkasse Oberland,BYLADEM1WHM,https://xs2a-sandbox.f-i-apim.de:8444/fixs2a-env/xs2a-api/12345678,sparkasse-adapter
Sparkasse Oberlausitz-Niederschlesien,WELADED1GRL,https://xs2a-sandbox.f-i-apim.de:8444/fixs2a-env/xs2a-api/12345678,sparkasse-adapter
Sparkasse Oberpfalz Nord,BYLADEM1WEN,https://xs2a-sandbox.f-i-apim.de:8444/fixs2a-env/xs2a-api/12345678,sparkasse-adapter
Sparkasse Odenwaldkreis,HELADEF1ERB,https://xs2a-sandbox.f-i-apim.de:8444/fixs2a-env/xs2a-api/12345678,sparkasse-adapter
Sparkasse Oder-Spree,WELADED1LOS,https://xs2a-sandbox.f-i-apim.de:8444/fixs2a-env/xs2a-api/12345678,sparkasse-adapter
Sparkasse Offenburg/Ortenau,SOLADES1OFG,https://xs2a-sandbox.f-i-apim.de:8444/fixs2a-env/xs2a-api/12345678,sparkasse-adapter
Sparkasse Olpe-Drolshagen-Wenden,WELADED1OPE,https://xs2a-sandbox.f-i-apim.de:8444/fixs2a-env/xs2a-api/12345678,sparkasse-adapter
Sparkasse Osnabrück,NOLADE22XXX,https://xs2a-sandbox.f-i-apim.de:8444/fixs2a-env/xs2a-api/12345678,sparkasse-adapter
Sparkasse Osterode am Harz,NOLADE21HZB,https://xs2a-sandbox.f-i-apim.de:8444/fixs2a-env/xs2a-api/12345678,sparkasse-adapter
Sparkasse Ostprignitz-Ruppin,WELADED1OPR,https://xs2a-sandbox.f-i-apim.de:8444/fixs2a-env/xs2a-api/12345678,sparkasse-adapter
Sparkasse Paderborn-Detmold,WELADE3LXXX,https://xs2a-sandbox.f-i-apim.de:8444/fixs2a-env/xs2a-api/12345678,sparkasse-adapter
Sparkasse Parchim-Lübz,NOLADE21PCH,https://xs2a-sandbox.f-i-apim.de:8444/fixs2a-env/xs2a-api/12345678,sparkasse-adapter
Sparkasse Passau,BYLADEM1PAS,https://xs2a-sandbox.f-i-apim.de:8444/fixs2a-env/xs2a-api/12345678,sparkasse-adapter
Sparkasse Pfaffenhofen,BYLADEM1PAF,https://xs2a-sandbox.f-i-apim.de:8444/fixs2a-env/xs2a-api/12345678,sparkasse-adapter
Sparkasse Pforzheim Calw,PZHSDE66XXX,https://xs2a-sandbox.f-i-apim.de:8444/fixs2a-env/xs2a-api/12345678,sparkasse-adapter
Sparkasse Pfullendorf-Meßkirch,SOLADES1PFD,https://xs2a-sandbox.f-i-apim.de:8444/fixs2a-env/xs2a-api/12345678,sparkasse-adapter
Sparkasse Prignitz,WELADED1PRP,https://xs2a-sandbox.f-i-apim.de:8444/fixs2a-env/xs2a-api/12345678,sparkasse-adapter
Sparkasse Radevormwald-Hückeswagen,WELADED1RVW,https://xs2a-sandbox.f-i-apim.de:8444/fixs2a-env/xs2a-api/12345678,sparkasse-adapter
Sparkasse Rastatt-Gernsbach,SOLADES1RAS,https://xs2a-sandbox.f-i-apim.de:8444/fixs2a-env/xs2a-api/12345678,sparkasse-adapter
Sparkasse Regensburg,BYLADEM1RBG,https://xs2a-sandbox.f-i-apim.de:8444/fixs2a-env/xs2a-api/12345678,sparkasse-adapter
Sparkasse Regen-Viechtach,BYLADEM1REG,https://xs2a-sandbox.f-i-apim.de:8444/fixs2a-env/xs2a-api/12345678,sparkasse-adapter
Sparkasse Rhein Neckar Nord,MANSDE66XXX,https://xs2a-sandbox.f-i-apim.de:8444/fixs2a-env/xs2a-api/12345678,sparkasse-adapter
Sparkasse Rhein-Haardt,MALADE51DKH,https://xs2a-sandbox.f-i-apim.de:8444/fixs2a-env/xs2a-api/12345678,sparkasse-adapter
Sparkasse Rhein-Maas,WELADED1KLE,https://xs2a-sandbox.f-i-apim.de:8444/fixs2a-env/xs2a-api/12345678,sparkasse-adapter
Sparkasse Rhein-Nahe,MALADE51KRE,https://xs2a-sandbox.f-i-apim.de:8444/fixs2a-env/xs2a-api/12345678,sparkasse-adapter
"Sparkasse Riezlern, Kleinwalsertal",BYLADEM1ALR,https://xs2a-sandbox.f-i-apim.de:8444/fixs2a-env/xs2a-api/12345678,sparkasse-adapter
Sparkasse Rosenheim-Bad Aibling,BYLADEM1ROS,https://xs2a-sandbox.f-i-apim.de:8444/fixs2a-env/xs2a-api/12345678,sparkasse-adapter
Sparkasse Rotenburg Osterholz,BRLADE21ROB,https://xs2a-sandbox.f-i-apim.de:8444/fixs2a-env/xs2a-api/12345678,sparkasse-adapter
Sparkasse Rottal-Inn,BYLADEM1EGF,https://xs2a-sandbox.f-i-apim.de:8444/fixs2a-env/xs2a-api/12345678,sparkasse-adapter
Sparkasse Saarbrücken,SAKSDE55XXX,https://xs2a-sandbox.f-i-apim.de:8444/fixs2a-env/xs2a-api/12345678,sparkasse-adapter
Sparkasse Salem-Heiligenberg,SOLADES1SAL,https://xs2a-sandbox.f-i-apim.de:8444/fixs2a-env/xs2a-api/12345678,sparkasse-adapter
Sparkasse Schaumburg,NOLADE21SHG,https://xs2a-sandbox.f-i-apim.de:8444/fixs2a-env/xs2a-api/12345678,sparkasse-adapter
Sparkasse Schwäbisch Hall-Crailsheim,SOLADES1SHA,https://xs2a-sandbox.f-i-apim.de:8444/fixs2a-env/xs2a-api/12345678,sparkasse-adapter
Sparkasse Schwarzwald-Baar,SOLADES1VSS,https://xs2a-sandbox.f-i-apim.de:8444/fixs2a-env/xs2a-api/12345678,sparkasse-adapter
Sparkasse Schweinfurt-Haßberge,BYLADEM1KSW,https://xs2a-sandbox.f-i-apim.de:8444/fixs2a-env/xs2a-api/12345678,sparkasse-adapter
Sparkasse Siegen,WELADED1SIE,https://xs2a-sandbox.f-i-apim.de:8444/fixs2a-env/xs2a-api/12345678,sparkasse-adapter
Sparkasse SoestWerl,WELADED1SOS,https://xs2a-sandbox.f-i-apim.de:8444/fixs2a-env/xs2a-api/12345678,sparkasse-adapter
Sparkasse Sonneberg,HELADEF1SON,https://xs2a-sandbox.f-i-apim.de:8444/fixs2a-env/xs2a-api/12345678,sparkasse-adapter
Sparkasse Spree-Neiße,WELADED1CBN,https://xs2a-sandbox.f-i-apim.de:8444/fixs2a-env/xs2a-api/12345678,sparkasse-adapter
Sparkasse St. Blasien,SOLADES1STB,https://xs2a-sandbox.f-i-apim.de:8444/fixs2a-env/xs2a-api/12345678,sparkasse-adapter
Sparkasse Stade-Altes Land,NOLADE21STS,https://xs2a-sandbox.f-i-apim.de:8444/fixs2a-env/xs2a-api/12345678,sparkasse-adapter
Sparkasse Starkenburg,HELADEF1HEP,https://xs2a-sandbox.f-i-apim.de:8444/fixs2a-env/xs2a-api/12345678,sparkasse-adapter
Sparkasse Staufen-Breisach,SOLADES1STF,https://xs2a-sandbox.f-i-apim.de:8444/fixs2a-env/xs2a-api/12345678,sparkasse-adapter
Sparkasse Südholstein,NOLADE21SHO,https://xs2a-sandbox.f-i-apim.de:8444/fixs2a-env/xs2a-api/12345678,sparkasse-adapter
Sparkasse Südliche Weinstraße in Landau,SOLADES1SUW,https://xs2a-sandbox.f-i-apim.de:8444/fixs2a-env/xs2a-api/12345678,sparkasse-adapter
Sparkasse Südwestpfalz,MALADE51SWP,https://xs2a-sandbox.f-i-apim.de:8444/fixs2a-env/xs2a-api/12345678,sparkasse-adapter
Sparkasse Tauberfranken,SOLADES1TBB,https://xs2a-sandbox.f-i-apim.de:8444/fixs2a-env/xs2a-api/12345678,sparkasse-adapter
Sparkasse Trier,TRISDE55XXX,https://xs2a-sandbox.f-i-apim.de:8444/fixs2a-env/xs2a-api/12345678,sparkasse-adapter
Sparkasse Uckermark,WELADED1UMP,https://xs2a-sandbox.f-i-apim.de:8444/fixs2a-env/xs2a-api/12345678,sparkasse-adapter
Sparkasse Uecker-Randow,NOLADE21PSW,https://xs2a-sandbox.f-i-apim.de:8444/fixs2a-env/xs2a-api/12345678,sparkasse-adapter
Sparkasse Uelzen Lüchow-Dannenberg,NOLADE21UEL,https://xs2a-sandbox.f-i-apim.de:8444/fixs2a-env/xs2a-api/12345678,sparkasse-adapter
Sparkasse Ulm,SOLADES1ULM,https://xs2a-sandbox.f-i-apim.de:8444/fixs2a-env/xs2a-api/12345678,sparkasse-adapter
Sparkasse UnnaKamen,WELADED1UNN,https://xs2a-sandbox.f-i-apim.de:8444/fixs2a-env/xs2a-api/12345678,sparkasse-adapter
Sparkasse Unstrut-Hainich,HELADEF1MUE,https://xs2a-sandbox.f-i-apim.de:8444/fixs2a-env/xs2a-api/12345678,sparkasse-adapter
Sparkasse Vest Recklinghausen,WELADED1REK,https://xs2a-sandbox.f-i-apim.de:8444/fixs2a-env/xs2a-api/12345678,sparkasse-adapter
Sparkasse Vogtland,WELADED1PLX,https://xs2a-sandbox.f-i-apim.de:8444/fixs2a-env/xs2a-api/12345678,sparkasse-adapter
Sparkasse Vorderpfalz,LUHSDE6AXXX,https://xs2a-sandbox.f-i-apim.de:8444/fixs2a-env/xs2a-api/12345678,sparkasse-adapter
Sparkasse Vorpommern,NOLADE21GRW,https://xs2a-sandbox.f-i-apim.de:8444/fixs2a-env/xs2a-api/12345678,sparkasse-adapter
Sparkasse Vorpommern auf Rügen,NOLADE21RUE,https://xs2a-sandbox.f-i-apim.de:8444/fixs2a-env/xs2a-api/12345678,sparkasse-adapter
Sparkasse Waldeck-Frankenberg,HELADEF1KOR,https://xs2a-sandbox.f-i-apim.de:8444/fixs2a-env/xs2a-api/12345678,sparkasse-adapter
Sparkasse Werra-Meißner,HELADEF1ESW,https://xs2a-sandbox.f-i-apim.de:8444/fixs2a-env/xs2a-api/12345678,sparkasse-adapter
Sparkasse Westerwald-Sieg,MALADE51AKI,https://xs2a-sandbox.f-i-apim.de:8444/fixs2a-env/xs2a-api/12345678,sparkasse-adapter
